qnumq;sexe;aget;matrim;pratique;enf;activite;prof;dipl;vote;habitat;localite;revenu;region;K1
2472;homme;30-39ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;Ville;rev3;Centre;l'extérieur de chez soi, la nature
5470;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Bourg;rev2;Nord;le milieu dans lequel on vit
1144;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Bourg;rev4;Jura_Alpes;la qualité de la vie, l'écologie
2352;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;individuel;TGV;rev4;S_Ouest;le cadre de vie, lieu de résidence, l'environnement humain, facilité de communication
5321;femme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;agricult;NOdip;ecolo_non;individuel;Bourg;rev2;S_Ouest;le bien être
5651;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;commerc;Supérieur;ecolo_oui;individuel;Bourg;RevNSP;Centre;propreté
5642;homme;20-29ans;Seul;Relig_occas;sansEnfant;chomeur;inactif;Supérieur;ecolo_non;individuel;Bourg;rev2;Centre;la nature, la pollution, le grand air
3453;homme;40-49ans;Seul;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_non;individuel;Bourg;rev2;Jura_Alpes;la nature, les odeurs, le calme, la pollution
759;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Ville;rev3;Mediterrannée;trou d'ozone, survie, humanité, le bien vivre
4988;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;employe;Be;ecolo_non;individuel;Bourg;rev2;S_Ouest;la nature, les paysages
5263;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;inactif;Supérieur;ecolo_non;individuel;Rural;rev2;S_Ouest;agréable
2809;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_oui;collectif;GV;rev3;S_BassinParis;cadre de vie, bien être, calme, détente, repos
4902;femme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Bourg;rev3;Seine;la nature
1583;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;collectif;GV;rev2;Nord;les gens autour de moi
3225;homme;30-39ans;Seul;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Bourg;rev3;Mediterrannée;le grand air
4853;homme;40-49ans;Seul;Relig_occas;avecEnfant;actif;prof_interm;prof;ecolo_oui;individuel;Rurv;rev3;Seine;la nature, des lieux de détente, des lieux sportifs, la propreté, le respect de la nature, éviter la pollution des villes et des cours d'eau
5741;homme;40-49ans;En_couple;Relig_occas;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;Bourg;RevNSP;Centre;le bien être nécessaire à tout être humain pour trouver ou continuer la jouissance de son équilibre
2435;femme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;employe;Supérieur;ecolo_oui;collectif;Ville;rev3;S_Ouest;cadre de vie
5568;femme;20-29ans;Seul;Relig_regul;sansEnfant;inactif;enseig_etud;Supérieur;ecolo_non;individuel;Bourg;rev4;Nord;la beauté de la nature, le calme, le silence, la paix
5280;homme;30-39ans;En_couple;Relig_regul;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rural;rev1;S_Ouest;pas de jachères
2780;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Bac;ecolo_oui;collectif;GV;rev4;Bretagne;un respect des équilibres naturel
3321;femme;30-39ans;En_couple;Relig_regul;avecEnfant;inactif;inactif;Bac;ecolo_oui;individuel;Rural;rev2;Jura_Alpes;lieu où on vit, où on évolue, la nature, l'air
5413;femme;50-59ans;En_couple;Relig_regul;avecEnfant;inactif;retraite;Bac;ecolo_non;individuel;Bourg;rev3;Nord;cadre de vie
4948;femme;30-39ans;Seul;Relig_occas;avecEnfant;chomeur;inactif;Be;ecolo_oui;individuel;Rurv;rev2;S_Ouest;nature
148;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;collectif;Ville;rev3;Seine;le voisins les plus proches
2853;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Supérieur;ecolo_non;individuel;Ville;rev3;S_BassinParis;les lieux que l'on côtoie
3099;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev4;Mediterrannée;la nature, l'urbanisation
4384;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Rural;RevNSP;Bretagne;autour de moi
5854;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;NOdip;ecolo_non;individuel;Rurv;RevNSP;S_BassinParis;ce qu'il y a autour
2390;homme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Ville;rev3;S_Ouest;le cadre de vie
3330;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Rurv;rev2;Jura_Alpes;ce qui m'entoure, pollution
5156;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;Rurv;rev2;S_Ouest;avoir de bons voisins
37;femme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;prof_interm;Supérieur;ecolo_non;collectif;TGV;rev3;Seine;tout et n'importe quoi, de la récupération sous toutes ses formes, magouilles électorales
2466;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;Bac;ecolo_non;individuel;Bourg;rev2;Centre;tout ce qui est autour de moi, la nature
957;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Supérieur;ecolo_oui;collectif;TGV;rev4;Mediterrannée;écologie, qualité de vie
1109;femme;60ans+;Seul;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev2;Jura_Alpes;nature
3741;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Bourg;rev3;Centre;tout ce qui m'entoure
3125;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;NOdip;ecolo_non;individuel;Bourg;rev2;Mediterrannée;ce qui est autour de moi, le lieu où je vis
5114;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Rurv;rev2;S_Ouest;les arbres, la forêt, la nature, l'air
4203;femme;20-29ans;Seul;Relig_occas;sansEnfant;inactif;enseig_etud;Bac;ecolo_oui;individuel;Bourg;rev4;Bretagne;c'est tout ce qui nous entoure, la nature, la ville, la campagne
5157;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Be;ecolo_oui;individuel;Bourg;rev4;S_Ouest;nature, espace, bois, grand air, chasse
1783;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;NOdip;ecolo_oui;individuel;Ville;rev2;Nord;la verdure, les fleurs, j'ai été élevé là dedans
5026;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Bac;ecolo_non;individuel;Rural;rev3;S_Ouest;cadre de vie
4599;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;prof;ecolo_non;individuel;Rurv;rev3;Bretagne;la nature et son respect
4728;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Bourg;rev3;Seine;la nature, les espaces verts, la détente, la vie
2064;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;individuel;Rurv;rev3;Seine;cela veut dire beaucoup de choses, l'espace, la communauté, la vie courante
4306;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;NOdip;ecolo_non;individuel;Rural;rev2;Bretagne;autour de la maison, nature, qualité de la vie
4472;femme;20-29ans;En_couple;Relig_occas;avecEnfant;chomeur;inactif;prof;ecolo_non;individuel;Rural;rev3;Bretagne;la nature
5974;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Bac;ecolo_non;individuel;Bourg;rev4;S_BassinParis;écologie
2468;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;collectif;Ville;rev4;Centre;nature, espaces verts, jardins, arbres, soleil
3894;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Cep;ecolo_non;individuel;Bourg;rev3;Nord;ce qui nous entoure tout au long de notre vie de façon générale
1332;femme;30-39ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_non;individuel;Bourg;rev2;Jura_Alpes;l'espace, la culture
1375;femme;20-29ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Supérieur;ecolo_oui;collectif;GV;rev3;Jura_Alpes;ma ville, la nature, ma famille, mes connaissances
1313;femme;20-29ans;Seul;Rrelig_non;sansEnfant;inactif;enseig_etud;prof;ecolo_oui;collectif;Ville;RevNSP;Jura_Alpes;tout ce qui touche à mon logement, les voisins, la route, la voie du chemin de fer
1576;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;GV;rev3;Nord;bien où l'on vit
3582;femme;30-39ans;En_couple;Relig_regul;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Bourg;rev4;Jura_Alpes;c'est tout ce qui m'entoure
282;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Be;ecolo_non;individuel;PTGV;rev3;Seine;bois, animaux, propreté, coup d'oeil au paysage, amabilité des gens, convivialité
468;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_non;collectif;PTGV;rev2;Seine;qualité de vie, espaces verts, architectures, déplacements, transports, routes, centre d'activité
841;homme;60ans+;Seul;Rrelig_non;avecEnfant;inactif;retraite;Bac;ecolo_oui;collectif;Ville;rev3;Mediterrannée;écologie
4212;femme;60ans+;En_couple;Relig_regul;avecEnfant;actif;employe;NOdip;ecolo_oui;individuel;Rural;rev3;Bretagne;la nature, la tranquillité, le calme
3652;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Bourg;rev2;Mediterrannée;bon air, nature, entourage agréable
5069;femme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Rural;rev1;S_Ouest;nature, famille
2114;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;inactif;inactif;Cep;ecolo_oui;collectif;Ville;rev2;Seine;entourages, les environs
3346;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;NOdip;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;les environs, ce qui nous entoure
5329;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;employe;Bac;ecolo_non;individuel;Bourg;rev3;S_Ouest;cadre de vie, qualité de vie
2848;homme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Ville;rev3;S_BassinParis;verdure, campagne
2965;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;prof;ecolo_non;individuel;Ville;rev3;S_BassinParis;la nature, la forêt, les lacs naturels
4469;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;inactif;Be;ecolo_oui;individuel;Rural;rev1;Bretagne;nature, personnes qui m'entourent, animaux
3070;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;PTGV;rev4;Seine;une recherche personnelle, un mot galvaudé
3887;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Bourg;rev3;Nord;la nature, ce qui se passe autour de chez nous
3710;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;le calme, la propreté, la conservation des sites et de la nature
4576;femme;50-59ans;En_couple;Relig_occas;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Rurv;rev1;Bretagne;on est bien là, c'est ce qu'il y a autour
1534;femme;60ans+;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev2;Nord;pollution, nature
5347;femme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;prof_interm;NOdip;ecolo_oui;individuel;Bourg;rev2;Nord;ce qu'il y a autour de nous
441;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Cep;ecolo_non;individuel;PTGV;rev4;Seine;bien être de vivre, respirer, enfants puissent bien vivre
3216;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Supérieur;ecolo_non;individuel;Rurv;rev4;Mediterrannée;alentour de l'habitation
1933;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;Ville;rev3;Nord;la nature
3677;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;tout et rien, la nature
5457;femme;20-29ans;Seul;Relig_occas;sansEnfant;inactif;enseig_etud;Supérieur;ecolo_oui;individuel;Rural;rev2;Nord;espaces, déchets, pollution, industrie, nature
2341;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;PTGV;rev3;S_Ouest;équilibre, bien être, un problème socio économique donc il peut être injustice
4933;femme;30-39ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Supérieur;ecolo_oui;individuel;Rural;rev4;Seine;nature, air, eau
5784;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Rurv;rev4;Centre;milieu naturel qui nous entoure, l'air, la terre, l'eau, tout ce que l'on touche et voit, les êtres vivants
2000;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_non;individuel;Ville;rev2;Nord;la nature autour de la maison
1083;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;qualité de vie
3848;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Bourg;rev3;Nord;qualité de la vie, tranqullité
3730;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;individuel;Bourg;rev3;Mediterrannée;qualité de vie
5424;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;commerc;Bac;ecolo_non;individuel;Bourg;RevNSP;Nord;ce qu'il y a autour de moi
1389;femme;30-39ans;En_couple;Relig_regul;avecEnfant;inactif;inactif;Supérieur;ecolo_non;individuel;Ville;rev4;Jura_Alpes;tout ce qui nous entoure
2481;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;inactif;Cep;ecolo_non;individuel;Ville;rev2;Centre;la nature, tout ce qui m'entoure
4077;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;inactif;prof;ecolo_non;individuel;Rural;rev2;Bretagne;tout ce qui vit autour de moi, principalement la nature, les gens, le respect et la liberté de chacun
5492;homme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;prof_interm;Supérieur;ecolo_oui;individuel;Bourg;rev3;Nord;c'est là où j'habite
1682;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Bac;ecolo_non;collectif;GV;rev3;S_BassinParis;la campagne, la nature
1923;homme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_non;individuel;GV;rev3;Nord;le lieu de vie
5425;femme;20-29ans;Seul;Relig_regul;sansEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev2;Nord;nature
3649;homme;30-39ans;Seul;Rrelig_non;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rurv;rev2;Jura_Alpes;nature, paysage, pollution, campagne
4680;femme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Bourg;rev1;S_BassinParis;les alentours de marolles
701;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Be;ecolo_oui;individuel;Rural;rev3;Mediterrannée;ce qu'on a autour de soi
4762;femme;20-29ans;Seul;Relig_occas;sansEnfant;actif;employe;Bac;ecolo_oui;individuel;Bourg;rev3;Seine;ce qui m'entoure, là où je peux aller me promener
4927;femme;50-59ans;En_couple;Relig_regul;avecEnfant;actif;agricult;Cep;ecolo_non;individuel;Bourg;rev2;Seine;nature, autour de chez moi
4903;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Rurv;rev3;Seine;entourage, alentours, cadre de vie
2037;homme;60ans+;En_couple;Rrelig_non;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Rural;rev2;S_Ouest;tranquillité
5163;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_oui;individuel;Rurv;rev3;S_Ouest;nature, espace vital
2500;femme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Bac;ecolo_oui;individuel;Bourg;rev2;Centre;la campagne, la nature
1993;homme;50-59ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Ville;rev3;Nord;les arbres, la verdure
1784;homme;60ans+;Seul;Rrelig_non;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;Ville;rev1;Nord;on en parle beaucoup
1820;homme;60ans+;En_couple;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Ville;rev3;Nord;la campagne
2125;femme;50-59ans;En_couple;Relig_occas;avecEnfant;inactif;inactif;Cep;ecolo_oui;individuel;Bourg;rev4;Seine;autour de soi
5866;homme;60ans+;En_couple;Relig_occas;avecEnfant;inactif;retraite;Cep;ecolo_non;individuel;Rurv;RevNSP;S_BassinParis;question visuelle, beauté du paysage
4366;femme;40-49ans;En_couple;Relig_regul;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Bourg;rev3;Bretagne;les espaces verts, la propreté, avoir un avoir voisinage
353;homme;50-59ans;Seul;Relig_regul;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;PTGV;rev3;Seine;le bruit, ce qui nous entoure du lieu où on habite
4869;femme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;agricult;prof;ecolo_non;individuel;Rurv;rev2;Seine;beaucoup de chose, que ça ne sente pas mauvais, que ça soit propre
2877;homme;20-29ans;En_couple;Relig_occas;avecEnfant;actif;agricult;Bac;ecolo_non;individuel;Rural;rev3;S_BassinParis;beauté, calme, douceur
4471;homme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev3;Bretagne;beaucoup de choses, c'est tout, c'est la nature
3389;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_oui;individuel;Rurv;rev3;Jura_Alpes;ce qu'il y a autour de chez moi, nature, atmosphère, animaux, habitat
1523;homme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;NOdip;ecolo_oui;individuel;Bourg;rev2;Nord;nature, pollution
2343;homme;20-29ans;En_couple;Rrelig_non;sansEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;PTGV;rev3;S_Ouest;le milieu dans lequel on vit et que l'on côtoie tous les jours
3388;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;enseig_etud;Supérieur;ecolo_non;individuel;Bourg;rev3;Jura_Alpes;cadre de vie, pollution
3149;femme;60ans+;Seul;Relig_occas;avecEnfant;inactif;retraite;Supérieur;ecolo_oui;individuel;Bourg;rev2;Mediterrannée;ne pas avoir de nuisance au point de vue du bruit, esthétique, relations avec la population
4683;homme;40-49ans;En_couple;Relig_occas;avecEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Bourg;rev3;S_BassinParis;la ville, la campagne, la montagne, la mer, ce n'est pas évident, ça dépent des lieux où on habite
4825;homme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Rural;rev4;Seine;respect de la nature, cadre de vie
3935;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Rural;RevNSP;Bretagne;qualité de vie, respect de la nature
2869;femme;60ans+;Seul;Rrelig_non;sansEnfant;actif;enseig_etud;Supérieur;ecolo_oui;collectif;Ville;rev2;S_BassinParis;action de l'homme sur la nature
3594;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;Supérieur;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;nature, voisinage, habitudes
3262;homme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;prof;ecolo_oui;individuel;Bourg;rev3;Jura_Alpes;la salubrité publique, les déchets, le traitement des ordures
3658;femme;60ans+;En_couple;Relig_regul;avecEnfant;inactif;retraite;Be;ecolo_oui;individuel;Rural;rev2;Mediterrannée;la nature, l'eau, l'air
2101;homme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_oui;individuel;Bourg;rev4;Seine;cadre de vie, protection de la nature, vigilance
4239;femme;20-29ans;Seul;Rrelig_non;sansEnfant;actif;ouvrier;prof;ecolo_oui;individuel;Rurv;rev2;Bretagne;amis, loisirs
4797;femme;40-49ans;En_couple;Rrelig_non;avecEnfant;actif;employe;prof;ecolo_oui;individuel;Rurv;rev3;Seine;propreté, espace vert
1160;femme;60ans+;Seul;Relig_regul;avecEnfant;inactif;retraite;Cep;ecolo_oui;individuel;Bourg;rev2;Jura_Alpes;nature, la non pollution
4040;femme;30-39ans;En_couple;Relig_occas;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Rural;rev4;Bretagne;la nature, environnement familial, les amis, le travail, les contacts
1628;homme;60ans+;En_couple;Relig_regul;avecEnfant;actif;cadre_lib;Bac;ecolo_non;individuel;Ville;rev4;Nord;nature
715;femme;30-39ans;En_couple;Rrelig_non;avecEnfant;actif;prof_interm;Supérieur;ecolo_non;individuel;Bourg;rev4;Mediterrannée;adéquation entre tissus urbain et tissus rural, respect de la nature, être bien dans son milieu
2739;femme;50-59ans;Seul;Relig_regul;avecEnfant;actif;ouvrier;Cep;ecolo_oui;individuel;Ville;rev2;Bretagne;la nature, la verdure, les gens
575;femme;60ans+;En_couple;Rrelig_non;avecEnfant;actif;cadre_lib;Supérieur;ecolo_non;collectif;PTGV;rev3;Seine;banlieues grisatres, des ensembles sales, le manque de sécurité
944;femme;60ans+;Seul;Relig_regul;sansEnfant;inactif;retraite;Supérieur;ecolo_oui;collectif;TGV;rev2;Mediterrannée;les monuments de marseille
